customer_id,customer_name,email,city,state,signup_date,customer_segment
C119207,Ramesh Rao,user19207@mail.com,Pune,Karnataka,2023-11-07,Regular
C119208,Divya Rao,user19208@mail.com,Kolkata,Telangana,2024-06-12,Regular
C119209,Ganesh Sharma,user19209@mail.com,Chennai,Rajasthan,2024-01-08,New
C119210,Karthik Iyer,user19210@mail.com,Delhi,Telangana,2024-05-19,Regular
C119211,Meena Raj,user19211@mail.com,Bangalore,Delhi,2022-03-11,Regular
C119212,Deepa Devi,user19212@mail.com,Delhi,Delhi,2023-02-09,Regular
C119213,Lakshmi Raj,user19213@mail.com,Hyderabad,Uttar Pradesh,2022-10-13,Premium
C119214,Priya Kumar,user19214@mail.com,Ahmedabad,Uttar Pradesh,2021-08-24,VIP
C119215,Deepa Nair,user19215@mail.com,delhi,Karnataka,2024-06-14,VIP
C119216,Meena Iyer,user19216@mail.com,delhi,Delhi,2022-12-17,VIP
C119217,Priya Gupta,user19217@mail.com,delhi,Tamil Nadu,2023-04-25,Regular
C119218,Kavya Reddy,user19218@mail.com,chennai,Karnataka,2022-10-24,Premium
C119219,Kavya Reddy,user19219@mail.com,Coimbatore,Rajasthan,2022-07-22,VIP
C119220,Lakshmi Rao,user19220@mail.com,Bangalore,West Bengal,2023-01-02,VIP
C119221,Arun Iyer,user19221@mail.com,Pune,Uttar Pradesh,2024-11-17,Premium
C119222,Arun Murthy,user19222@mail.com,Ahmedabad,Tamil Nadu,2023-04-15,Premium
C119223,Karthik Nair,user19223@mail.com,Mumbai,Tamil Nadu,2021-01-15,Premium
C119224,Kavya Nair,user19224@mail.com,CHENNAI,Delhi,2022-04-08,New
C119225,Suresh Prakash,user19225@mail.com,Ahmedabad,Karnataka,2022-12-17,VIP
C119226,Kavya Murthy,user19226@mail.com,Delhi,Gujarat,2023-04-08,New
C119227,Suresh Reddy,user19227@mail.com,Chennai,Rajasthan,2023-02-22,New
C119228,Nithya Pillai,user19228@mail.com,Lucknow,Rajasthan,2021-09-08,Regular
C119229,Sathish Kumar,user19229@mail.com,delhi,Uttar Pradesh,2024-06-26,Premium
C119230,Ramesh Gupta,user19230@mail.com,Jaipur,Telangana,2023-10-07,New
C119231,Anitha Devi,user19231@mail.com,Coimbatore,Maharashtra,2022-01-31,New
C119232,Priya Prakash,user19232@mail.com,Kolkata,West Bengal,2024-03-25,New
C119233,Karthik Nair,user19233@mail.com,Jaipur,Telangana,2024-06-29,Regular
C119234,Karthik Pillai,user19234@mail.com,Jaipur,Telangana,2023-02-10,New
C119235,Kavya Iyer,user19235@mail.com,Coimbatore,West Bengal,2022-06-19,VIP
C119236,Meena Gupta,user19236@mail.com,Jaipur,West Bengal,2021-05-12,Premium
C119237,Sathish Rao,user19237@mail.com,Delhi,West Bengal,2023-09-08,New
C119238,Ganesh Prakash,user19238@mail.com,chennai,West Bengal,2023-03-21,Premium
C119239,Priya Raj,user19239@mail.com,chennai,West Bengal,2024-09-07,Regular
C119240,Anitha Nair,user19240@mail.com,Coimbatore,Delhi,2024-07-06,VIP
C119241,Ganesh Sharma,user19241@mail.com,Pune,Rajasthan,2024-09-23,VIP
C119242,Deepa Devi,user19242@mail.com,Mumbai,Karnataka,2022-11-25,VIP
C119243,Nithya Devi,user19243@mail.com,delhi,Rajasthan,2023-08-16,Premium
C119244,Karthik Raj,user19244@mail.com,Mumbai,Delhi,2021-01-09,New
C119245,Meena Sharma,user19245@mail.com,Pune,Gujarat,2023-09-18,Regular
C119246,Ramesh Devi,user19246@mail.com,chennai,Uttar Pradesh,2023-07-09,Regular
C119247,Priya Kumar,user19247@mail.com,Coimbatore,Karnataka,2024-05-02,Regular
C119248,Manoj Prakash,user19248@mail.com,Chennai,Delhi,2022-06-28,VIP
C119249,Kavya Kumar,,Mumbai,Karnataka,2024-04-06,Premium
C119250,Deepa Rao,user19250@mail.com,Hyderabad,Karnataka,2021-07-17,New
C119251,Ganesh Sharma,user19251@mail.com,Coimbatore,West Bengal,2021-12-19,Premium
C119252,Vijay Gupta,user19252@mail.com,Jaipur,Uttar Pradesh,2021-01-06,New
C119253,Arun Kumar,user19253@mail.com,Pune,Karnataka,2021-04-13,VIP
C119254,Kavya Pillai,user19254@mail.com,chennai,Karnataka,2022-01-25,New
C119255,Priya Pillai,user19255@mail.com,Ahmedabad,Rajasthan,2021-09-24,Regular
C119256,Arun Devi,user19256@mail.com,Bangalore,Telangana,2023-01-24,Regular
C119257,Deepa Murthy,,Lucknow,Telangana,2023-11-16,VIP
C119258,Lakshmi Rao,user19258@mail.com,Jaipur,Rajasthan,2024-08-31,Regular
C119259,Karthik Gupta,user19259@mail.com,Bangalore,Karnataka,2023-02-19,Premium
C119260,Divya Kumar,user19260@mail.com,Kolkata,Rajasthan,2023-02-10,Premium
C119261,Suresh Raj,user19261@mail.com,Kolkata,Uttar Pradesh,2022-02-03,VIP
C119262,Suresh Murthy,user19262@mail.com,Coimbatore,Telangana,2023-09-18,Premium
C119263,Karthik Rao,user19263@mail.com,Chennai,Maharashtra,2021-03-05,Regular
C119264,Vijay Kumar,user19264@mail.com,Pune,Karnataka,2021-12-28,New
C119265,Karthik Nair,user19265@mail.com,Lucknow,Karnataka,2021-06-12,Premium
C119266,Divya Prakash,user19266@mail.com,Coimbatore,Maharashtra,2023-04-24,New
C119267,Vijay Reddy,user19267@mail.com,delhi,Maharashtra,2024-03-03,Premium
C119268,Karthik Reddy,user19268@mail.com,CHENNAI,Gujarat,2023-11-28,Premium
C119269,Nithya Pillai,user19269@mail.com,,Telangana,2023-09-03,Regular
C119270,Sathish Gupta,user19270@mail.com,Hyderabad,Karnataka,2021-02-26,Premium
C119271,Ramesh Prakash,user19271@mail.com,Lucknow,Maharashtra,2024-02-27,Premium
C119272,Karthik Murthy,user19272@mail.com,delhi,Delhi,2021-05-14,Regular
C119273,Nithya Kumar,user19273@mail.com,Coimbatore,Gujarat,2021-11-05,VIP
C119274,Ramesh Gupta,user19274@mail.com,Hyderabad,West Bengal,2024-12-15,Regular
C119275,Suresh Kumar,user19275@mail.com,Lucknow,Telangana,2023-06-11,Premium
C119276,Vijay Devi,user19276@mail.com,Bangalore,Gujarat,2023-05-06,Premium
C119277,Meena Gupta,user19277@mail.com,Hyderabad,Gujarat,2024-12-04,Premium
C119278,Nithya Murthy,user19278@mail.com,Ahmedabad,Rajasthan,2023-08-06,Premium
C119279,Ramesh Rao,user19279@mail.com,,Telangana,2021-08-13,New
C119280,Ramesh Murthy,user19280@mail.com,Delhi,Rajasthan,2023-08-29,Regular
C119281,Meena Prakash,user19281@mail.com,Ahmedabad,Tamil Nadu,2022-03-21,New
C119282,Priya Kumar,user19282@mail.com,Mumbai,Telangana,2024-02-08,VIP
C119283,Deepa Iyer,user19283@mail.com,Pune,Rajasthan,2021-10-06,Regular
C119284,Karthik Kumar,user19284@mail.com,Delhi,Maharashtra,2022-03-17,Regular
C119285,Arun Murthy,,CHENNAI,Rajasthan,2022-02-25,VIP
C119286,Manoj Kumar,user19286@mail.com,Pune,Maharashtra,2023-08-23,New
C119287,Karthik Kumar,user19287@mail.com,Chennai,Telangana,2024-05-22,Regular
C119288,Meena Raj,user19288@mail.com,Chennai,Maharashtra,2023-10-03,Regular
C119289,Ramesh Raj,user19289@mail.com,Jaipur,Uttar Pradesh,2021-07-16,New
C119290,Kavya Iyer,user19290@mail.com,Hyderabad,Karnataka,2022-03-14,VIP
C119291,Lakshmi Iyer,user19291@mail.com,Coimbatore,Karnataka,2021-02-19,VIP
C119292,Sathish Sharma,user19292@mail.com,Coimbatore,Karnataka,2021-11-23,New
C119293,Meena Prakash,user19293@mail.com,Hyderabad,Karnataka,2024-07-20,Regular
C119294,Divya Rao,user19294@mail.com,Pune,Telangana,2023-09-15,New
C119295,Nithya Prakash,user19295@mail.com,CHENNAI,Gujarat,2021-05-26,Regular
C119296,Suresh Gupta,user19296@mail.com,delhi,Delhi,2024-09-25,Regular
C119297,Kavya Sharma,user19297@mail.com,Jaipur,Telangana,2022-12-26,Regular
C119298,Lakshmi Reddy,user19298@mail.com,Jaipur,Telangana,2021-06-30,New
C119299,Sathish Prakash,user19299@mail.com,Hyderabad,Tamil Nadu,2022-03-20,Regular
C119300,Karthik Nair,user19300@mail.com,Lucknow,Maharashtra,2022-03-23,VIP
C119301,Manoj Raj,user19301@mail.com,,Karnataka,2021-10-26,Premium
C119302,Nithya Rao,user19302@mail.com,delhi,Telangana,2023-06-04,Regular
C119303,Sathish Nair,user19303@mail.com,Kolkata,Uttar Pradesh,2024-04-14,Premium
C119304,Deepa Nair,user19304@mail.com,Hyderabad,West Bengal,2021-03-23,VIP
C119305,Sathish Iyer,user19305@mail.com,Jaipur,Maharashtra,2021-07-09,Premium
C119306,Karthik Devi,user19306@mail.com,Mumbai,Tamil Nadu,2024-01-18,Premium
C119307,Nithya Nair,user19307@mail.com,Pune,Karnataka,2023-09-29,Premium
C119308,Karthik Prakash,user19308@mail.com,Ahmedabad,West Bengal,2024-07-09,VIP
C119309,Ramesh Sharma,user19309@mail.com,Lucknow,Maharashtra,2022-01-26,VIP
C119310,Karthik Pillai,user19310@mail.com,Hyderabad,Maharashtra,2023-05-11,VIP
C119311,Kavya Sharma,user19311@mail.com,Chennai,Karnataka,2022-05-18,Premium
C119312,Sathish Gupta,user19312@mail.com,Mumbai,Rajasthan,2023-10-17,Premium
C119313,Anitha Kumar,user19313@mail.com,Kolkata,Karnataka,2023-02-08,VIP
C119314,Vijay Pillai,user19314@mail.com,Chennai,Delhi,2022-01-02,Premium
C119315,Nithya Devi,user19315@mail.com,Mumbai,Tamil Nadu,2023-09-14,Regular
C119316,Divya Murthy,user19316@mail.com,Kolkata,Delhi,2022-09-04,VIP
C119317,Lakshmi Raj,user19317@mail.com,Kolkata,Delhi,2021-11-26,VIP
C119318,Vijay Iyer,user19318@mail.com,Mumbai,Tamil Nadu,2021-04-08,Regular
C119319,Ganesh Rao,user19319@mail.com,Jaipur,Maharashtra,2024-01-11,Premium
C119320,Deepa Pillai,user19320@mail.com,chennai,Rajasthan,2023-03-31,Premium
C119321,Karthik Gupta,user19321@mail.com,CHENNAI,Karnataka,2021-04-09,Regular
C119322,Sathish Rao,user19322@mail.com,Chennai,Uttar Pradesh,2021-03-18,Regular
C119323,Kavya Murthy,user19323@mail.com,delhi,Delhi,2022-01-01,New
C119324,Priya Pillai,user19324@mail.com,Hyderabad,Delhi,2021-07-28,Premium
C119325,Arun Nair,user19325@mail.com,Jaipur,Gujarat,2024-06-29,Premium
C119326,Manoj Murthy,user19326@mail.com,Hyderabad,Tamil Nadu,2021-08-15,Premium
C119327,Divya Devi,user19327@mail.com,Bangalore,Gujarat,2021-11-07,Premium
C119328,Priya Iyer,user19328@mail.com,Pune,Uttar Pradesh,2024-10-29,New
C119329,Nithya Iyer,user19329@mail.com,Coimbatore,Gujarat,2022-09-07,Regular
C119330,Ganesh Sharma,user19330@mail.com,Ahmedabad,Uttar Pradesh,2021-06-08,Premium
C119331,Ramesh Sharma,user19331@mail.com,Delhi,Gujarat,2023-04-08,New
C119332,Priya Pillai,user19332@mail.com,Hyderabad,Gujarat,2024-08-11,VIP
C119333,Ganesh Devi,user19333@mail.com,delhi,Karnataka,2022-08-06,Premium
C119334,Manoj Rao,user19334@mail.com,Mumbai,Tamil Nadu,2022-07-10,VIP
C119335,Suresh Kumar,user19335@mail.com,Ahmedabad,Rajasthan,2024-08-16,New
C119336,Lakshmi Murthy,user19336@mail.com,Chennai,Tamil Nadu,2023-07-23,VIP
C119337,Meena Sharma,user19337@mail.com,Kolkata,Gujarat,2024-06-20,VIP
C119338,Ramesh Devi,user19338@mail.com,Delhi,West Bengal,2023-04-17,Premium
C119339,Anitha Nair,user19339@mail.com,Hyderabad,Uttar Pradesh,2023-12-03,VIP
C119340,Karthik Gupta,user19340@mail.com,Kolkata,Uttar Pradesh,2024-01-06,VIP
C119341,Ganesh Murthy,user19341@mail.com,Hyderabad,Gujarat,2021-11-18,Regular
C119342,Arun Reddy,user19342@mail.com,chennai,Karnataka,2022-06-09,New
C119343,Kavya Pillai,user19343@mail.com,Jaipur,Uttar Pradesh,2024-01-22,Regular
C119344,Ganesh Reddy,user19344@mail.com,Mumbai,Rajasthan,2024-05-14,VIP
C119345,Sathish Kumar,user19345@mail.com,Delhi,Telangana,2022-05-09,Regular
C119346,Suresh Kumar,user19346@mail.com,Chennai,Gujarat,2021-09-29,VIP
C119347,Sathish Gupta,user19347@mail.com,Ahmedabad,Uttar Pradesh,2022-02-08,Premium
C119348,Karthik Iyer,user19348@mail.com,Pune,Maharashtra,2024-07-20,VIP
C119349,Ramesh Nair,user19349@mail.com,delhi,Delhi,2021-06-17,Regular
C119350,Vijay Prakash,user19350@mail.com,Ahmedabad,Telangana,2023-07-06,Regular
C119351,Divya Gupta,user19351@mail.com,Coimbatore,Maharashtra,2024-07-11,VIP
C119352,Lakshmi Iyer,user19352@mail.com,chennai,Maharashtra,2022-06-18,Regular
C119353,Lakshmi Rao,user19353@mail.com,Delhi,Tamil Nadu,2024-01-10,VIP
C119354,Ganesh Devi,user19354@mail.com,,Delhi,2024-12-17,New
C119355,Ganesh Murthy,user19355@mail.com,delhi,Uttar Pradesh,2022-09-10,Regular
C119356,Meena Kumar,user19356@mail.com,Chennai,West Bengal,2024-10-30,Premium
C119357,Sathish Pillai,user19357@mail.com,Ahmedabad,Karnataka,2023-10-31,New
C119358,Deepa Nair,user19358@mail.com,chennai,Uttar Pradesh,2023-08-22,Premium
C119359,Sathish Rao,user19359@mail.com,Hyderabad,Karnataka,2022-06-24,VIP
C119360,Anitha Gupta,user19360@mail.com,chennai,Telangana,2021-08-19,Regular
C119361,Suresh Raj,user19361@mail.com,Mumbai,Tamil Nadu,2023-02-07,Regular
C119362,Divya Rao,user19362@mail.com,Ahmedabad,Karnataka,2021-10-21,VIP
C119363,Divya Nair,user19363@mail.com,Lucknow,Delhi,2021-01-27,Regular
C119364,Suresh Gupta,user19364@mail.com,Ahmedabad,Rajasthan,2022-03-04,Premium
C119365,Arun Murthy,user19365@mail.com,Bangalore,Telangana,2021-07-17,Premium
C119366,Arun Sharma,user19366@mail.com,chennai,Karnataka,2022-09-05,New
C119367,Meena Nair,user19367@mail.com,Kolkata,Delhi,2023-08-10,Regular
C119368,Karthik Raj,user19368@mail.com,Chennai,Gujarat,2023-02-05,VIP
C119369,Anitha Murthy,user19369@mail.com,Chennai,West Bengal,2022-09-25,Regular
C119370,Manoj Raj,user19370@mail.com,Chennai,Uttar Pradesh,2024-10-20,VIP
C119371,Sathish Iyer,user19371@mail.com,Delhi,Gujarat,2023-11-26,Premium
C119372,Nithya Pillai,user19372@mail.com,Hyderabad,Karnataka,2023-12-07,Premium
C119373,Arun Murthy,user19373@mail.com,Lucknow,Delhi,2021-02-20,New
C119374,Priya Kumar,user19374@mail.com,delhi,Tamil Nadu,2023-02-16,VIP
C119375,Meena Pillai,user19375@mail.com,Delhi,Maharashtra,2021-06-24,New
C119376,Deepa Reddy,user19376@mail.com,,Karnataka,2023-08-23,New
C119377,Nithya Raj,user19377@mail.com,Coimbatore,Tamil Nadu,2022-09-16,Regular
C119378,Deepa Murthy,user19378@mail.com,chennai,Gujarat,2023-09-30,Regular
C119379,Vijay Prakash,user19379@mail.com,,Telangana,2022-05-18,Premium
C119380,Deepa Prakash,user19380@mail.com,Lucknow,Karnataka,2023-11-20,Regular
C119381,Meena Murthy,user19381@mail.com,,Karnataka,2022-05-05,New
C119382,Nithya Kumar,user19382@mail.com,Ahmedabad,Delhi,2023-03-20,VIP
C119383,Vijay Sharma,user19383@mail.com,CHENNAI,Karnataka,2023-05-20,VIP
C119384,Deepa Nair,user19384@mail.com,Coimbatore,Gujarat,2024-07-03,Premium
C119385,Karthik Raj,user19385@mail.com,Mumbai,Maharashtra,2022-08-06,VIP
C119386,Arun Raj,user19386@mail.com,Coimbatore,Maharashtra,2023-09-27,Regular
C119387,Sathish Nair,user19387@mail.com,Delhi,Uttar Pradesh,2021-08-19,VIP
C119388,Arun Devi,user19388@mail.com,Hyderabad,Gujarat,2023-11-19,Regular
C119389,Kavya Prakash,user19389@mail.com,chennai,Gujarat,2022-03-05,Regular
C119390,Ganesh Nair,user19390@mail.com,Chennai,West Bengal,2022-08-06,VIP
C119391,Divya Rao,user19391@mail.com,Lucknow,Maharashtra,2022-07-30,Regular
C119392,Meena Gupta,user19392@mail.com,Ahmedabad,Maharashtra,2024-06-15,VIP
C119393,Meena Devi,,Pune,Telangana,2024-06-07,Premium
C119394,Arun Nair,user19394@mail.com,Delhi,Maharashtra,2023-12-21,Premium
C119395,Kavya Prakash,user19395@mail.com,Coimbatore,Gujarat,2022-12-25,Premium
C119396,Meena Reddy,user19396@mail.com,delhi,West Bengal,2023-02-23,VIP
C119397,Deepa Pillai,user19397@mail.com,CHENNAI,West Bengal,2022-08-26,Regular
C119398,Nithya Gupta,user19398@mail.com,delhi,Gujarat,2023-08-08,New
C119399,Vijay Sharma,user19399@mail.com,delhi,Telangana,2021-11-13,Premium
C119400,Divya Devi,user19400@mail.com,Mumbai,Delhi,2022-12-28,Regular
C119401,Divya Murthy,user19401@mail.com,Ahmedabad,Karnataka,2023-01-22,Regular
C119402,Kavya Pillai,user19402@mail.com,Pune,Gujarat,2022-05-20,Regular
C119403,Priya Nair,user19403@mail.com,Bangalore,Telangana,2023-05-19,New
C119404,Sathish Sharma,user19404@mail.com,CHENNAI,Rajasthan,2022-10-10,Regular
C119405,Suresh Murthy,user19405@mail.com,delhi,Uttar Pradesh,2024-11-01,Regular
C119406,Manoj Sharma,user19406@mail.com,Lucknow,Delhi,2024-11-03,Regular
C119407,Anitha Murthy,user19407@mail.com,delhi,Gujarat,2023-01-25,VIP
C119408,Sathish Kumar,user19408@mail.com,Bangalore,Tamil Nadu,2022-10-06,Regular
C119409,Meena Pillai,user19409@mail.com,chennai,Tamil Nadu,2023-03-12,Regular
C119410,Priya Raj,user19410@mail.com,Delhi,Uttar Pradesh,2021-01-12,Regular
C119411,Ramesh Kumar,,Delhi,Tamil Nadu,2022-11-29,Premium
C119412,Karthik Pillai,user19412@mail.com,chennai,Tamil Nadu,2024-04-17,VIP
C119413,Deepa Murthy,user19413@mail.com,CHENNAI,West Bengal,2021-12-30,VIP
C119414,Kavya Prakash,,Coimbatore,Rajasthan,2022-01-24,VIP
C119415,Kavya Raj,user19415@mail.com,Ahmedabad,Tamil Nadu,2022-02-17,Regular
C119416,Vijay Iyer,user19416@mail.com,Jaipur,Karnataka,2023-11-27,Regular
C119417,Manoj Iyer,user19417@mail.com,Ahmedabad,Delhi,2024-04-03,Premium
C119418,Priya Pillai,user19418@mail.com,Jaipur,Delhi,2021-10-11,Premium
C119419,Priya Prakash,user19419@mail.com,Ahmedabad,Gujarat,2022-10-18,Regular
C119420,Sathish Iyer,user19420@mail.com,Pune,Tamil Nadu,2021-08-09,Regular
C119421,Karthik Nair,user19421@mail.com,Hyderabad,Tamil Nadu,2023-05-10,Premium
C119422,Divya Kumar,user19422@mail.com,Kolkata,Uttar Pradesh,2024-04-11,Regular
C119423,Kavya Murthy,user19423@mail.com,Chennai,Uttar Pradesh,2021-09-08,Premium
C119424,Kavya Nair,user19424@mail.com,chennai,Uttar Pradesh,2022-04-12,Regular
C119425,Vijay Devi,user19425@mail.com,Lucknow,West Bengal,2024-12-12,Regular
C119426,Suresh Iyer,user19426@mail.com,Chennai,Karnataka,2024-07-13,Premium
C119427,Manoj Gupta,user19427@mail.com,Pune,Maharashtra,2021-02-21,New
C119428,Nithya Murthy,user19428@mail.com,Mumbai,Karnataka,2023-05-03,VIP
C119429,Arun Rao,user19429@mail.com,Coimbatore,West Bengal,2024-01-16,New
C119430,Ganesh Devi,user19430@mail.com,CHENNAI,Rajasthan,2022-04-08,Regular
C119431,Manoj Prakash,user19431@mail.com,chennai,Karnataka,2021-07-30,Premium
C119432,Ganesh Raj,user19432@mail.com,delhi,Maharashtra,2024-07-18,Premium
C119433,Suresh Devi,user19433@mail.com,CHENNAI,Tamil Nadu,2022-01-09,Regular
C119434,Priya Raj,user19434@mail.com,Pune,Telangana,2024-05-02,New
C119435,Ganesh Murthy,user19435@mail.com,Delhi,Karnataka,2021-10-15,VIP
C119436,Priya Gupta,user19436@mail.com,chennai,Uttar Pradesh,2023-12-11,VIP
C119437,Karthik Raj,user19437@mail.com,Kolkata,Uttar Pradesh,2022-12-03,Regular
C119438,Arun Gupta,user19438@mail.com,Jaipur,Uttar Pradesh,2021-03-12,VIP
C119439,Suresh Kumar,user19439@mail.com,Bangalore,Karnataka,2022-05-04,Premium
C119440,Manoj Kumar,user19440@mail.com,chennai,Maharashtra,2022-06-08,Premium
C119441,Nithya Raj,user19441@mail.com,chennai,Delhi,2021-06-25,Regular
C119442,Kavya Rao,user19442@mail.com,chennai,Tamil Nadu,2022-01-30,Regular
C119443,Manoj Gupta,user19443@mail.com,Lucknow,West Bengal,2022-11-04,Premium
C119444,Ramesh Kumar,user19444@mail.com,Delhi,West Bengal,2024-06-13,VIP
C119445,Divya Iyer,user19445@mail.com,Hyderabad,Delhi,2021-03-17,Premium
C119446,Suresh Prakash,user19446@mail.com,Mumbai,Uttar Pradesh,2023-10-21,Regular
C119447,Karthik Gupta,user19447@mail.com,CHENNAI,Delhi,2021-04-03,Premium
C119448,Meena Murthy,user19448@mail.com,Delhi,Karnataka,2023-03-12,Regular
C119449,Anitha Gupta,user19449@mail.com,Jaipur,Gujarat,2023-08-11,Regular
C119450,Deepa Nair,,Ahmedabad,Maharashtra,2021-06-27,Premium
C119451,Kavya Rao,user19451@mail.com,Chennai,Gujarat,2022-12-31,Regular
C119452,Lakshmi Devi,user19452@mail.com,Pune,Tamil Nadu,2021-06-28,VIP
C119453,Vijay Gupta,user19453@mail.com,Bangalore,Maharashtra,2022-10-16,Premium
C119454,Suresh Iyer,user19454@mail.com,Ahmedabad,Tamil Nadu,2021-11-20,Regular
C119455,Deepa Raj,user19455@mail.com,delhi,Rajasthan,2023-01-18,New
C119456,Priya Reddy,user19456@mail.com,Jaipur,Delhi,2024-12-11,Regular
C119457,Priya Gupta,user19457@mail.com,CHENNAI,Uttar Pradesh,2024-12-25,VIP
C119458,Ganesh Gupta,user19458@mail.com,Coimbatore,Karnataka,2024-01-31,Premium
C119459,Meena Murthy,user19459@mail.com,,Uttar Pradesh,2023-02-27,Regular
C119460,Suresh Reddy,user19460@mail.com,Lucknow,Delhi,2022-01-08,Premium
C119461,Karthik Pillai,user19461@mail.com,chennai,Maharashtra,2021-08-20,VIP
C119462,Vijay Iyer,user19462@mail.com,CHENNAI,Delhi,2023-09-29,New
C119463,Ganesh Devi,user19463@mail.com,chennai,Maharashtra,2021-03-21,New
C119464,Sathish Iyer,user19464@mail.com,Bangalore,Tamil Nadu,2021-01-31,New
C119465,Suresh Reddy,user19465@mail.com,Lucknow,Maharashtra,2023-11-02,VIP
C119466,Suresh Rao,user19466@mail.com,Jaipur,Telangana,2023-08-19,Premium
C119467,Lakshmi Kumar,user19467@mail.com,Bangalore,Maharashtra,2023-11-05,New
C119468,Priya Murthy,user19468@mail.com,Ahmedabad,Tamil Nadu,2021-05-19,New
C119469,Meena Kumar,user19469@mail.com,Pune,Gujarat,2022-02-02,Regular
C119470,Anitha Devi,user19470@mail.com,Delhi,Tamil Nadu,2021-12-24,VIP
C119471,Suresh Devi,user19471@mail.com,Hyderabad,Rajasthan,2024-06-07,New
C119472,Lakshmi Pillai,user19472@mail.com,chennai,Uttar Pradesh,2024-04-14,VIP
C119473,Lakshmi Sharma,user19473@mail.com,Ahmedabad,West Bengal,2021-06-12,Regular
C119474,Kavya Iyer,user19474@mail.com,Lucknow,Rajasthan,2021-07-12,Premium
C119475,Divya Rao,user19475@mail.com,Coimbatore,Tamil Nadu,2021-08-13,Regular
C119476,Ramesh Gupta,user19476@mail.com,Chennai,West Bengal,2021-08-20,Premium
C119477,Ganesh Gupta,user19477@mail.com,Chennai,Delhi,2024-01-01,Premium
C119478,Anitha Pillai,user19478@mail.com,chennai,Tamil Nadu,2024-11-21,Regular
C119479,Arun Iyer,user19479@mail.com,chennai,Rajasthan,2022-01-01,Premium
C119480,Arun Nair,user19480@mail.com,CHENNAI,Rajasthan,2024-08-07,VIP
C119481,Ganesh Kumar,user19481@mail.com,Ahmedabad,Gujarat,2023-08-02,Premium
C119482,Nithya Rao,user19482@mail.com,Mumbai,Gujarat,2024-05-25,Regular
C119483,Karthik Sharma,user19483@mail.com,Mumbai,Karnataka,2024-01-20,Premium
C119484,Sathish Devi,user19484@mail.com,Ahmedabad,Maharashtra,2022-09-15,New
C119485,Lakshmi Murthy,user19485@mail.com,Chennai,Tamil Nadu,2021-05-06,New
C119486,Meena Prakash,user19486@mail.com,chennai,Tamil Nadu,2023-01-23,Regular
C119487,Lakshmi Prakash,user19487@mail.com,Bangalore,West Bengal,2024-08-18,Regular
C119488,Vijay Rao,user19488@mail.com,Kolkata,Telangana,2023-10-24,Premium
C119489,Nithya Nair,user19489@mail.com,Pune,Karnataka,2021-10-14,Premium
C119490,Nithya Nair,user19490@mail.com,Lucknow,Maharashtra,2023-10-05,VIP
C119491,Vijay Murthy,user19491@mail.com,Bangalore,West Bengal,2022-04-25,Regular
C119492,Vijay Sharma,user19492@mail.com,delhi,Delhi,2022-07-27,VIP
C119493,Manoj Murthy,user19493@mail.com,delhi,Delhi,2023-01-22,VIP
C119494,Kavya Kumar,user19494@mail.com,Coimbatore,Karnataka,2024-05-18,Regular
C119495,Meena Reddy,user19495@mail.com,Bangalore,Gujarat,2024-06-03,Premium
C119496,Meena Kumar,user19496@mail.com,Coimbatore,Telangana,2023-12-08,Premium
C119497,Divya Reddy,user19497@mail.com,Kolkata,Karnataka,2023-02-27,Premium
C119498,Arun Reddy,user19498@mail.com,Mumbai,Delhi,2022-12-28,VIP
C119499,Suresh Reddy,user19499@mail.com,CHENNAI,Rajasthan,2024-12-22,Regular
C119500,Meena Pillai,user19500@mail.com,Mumbai,Maharashtra,2024-06-27,New
C119501,Deepa Prakash,user19501@mail.com,Hyderabad,West Bengal,2024-01-29,VIP
C119502,Sathish Iyer,user19502@mail.com,Ahmedabad,Rajasthan,2024-04-10,Regular
C119503,Lakshmi Devi,user19503@mail.com,Coimbatore,Delhi,2023-12-30,New
C119504,Nithya Nair,user19504@mail.com,Jaipur,Telangana,2024-04-10,VIP
C119505,Kavya Pillai,user19505@mail.com,Mumbai,Tamil Nadu,2021-12-31,New
C119506,Lakshmi Gupta,user19506@mail.com,Bangalore,Rajasthan,2024-10-08,Premium
C119507,Meena Gupta,user19507@mail.com,Hyderabad,Gujarat,2021-04-29,Regular
C119508,Manoj Kumar,user19508@mail.com,Delhi,Delhi,2024-01-27,Premium
C119509,Priya Prakash,user19509@mail.com,chennai,Karnataka,2022-12-31,Premium
C119510,Priya Kumar,user19510@mail.com,Delhi,Karnataka,2023-12-10,New
C119511,Vijay Kumar,user19511@mail.com,Mumbai,Delhi,2022-01-06,Regular
C119512,Sathish Prakash,user19512@mail.com,Delhi,Rajasthan,2022-07-04,New
C119513,Lakshmi Murthy,user19513@mail.com,Delhi,Telangana,2022-10-13,VIP
C119514,Lakshmi Rao,user19514@mail.com,Bangalore,Tamil Nadu,2022-11-12,VIP
C119515,Ramesh Sharma,user19515@mail.com,CHENNAI,West Bengal,2021-01-30,New
C119516,Deepa Kumar,user19516@mail.com,CHENNAI,West Bengal,2022-01-21,Regular
C119517,Karthik Reddy,user19517@mail.com,Jaipur,West Bengal,2024-07-06,Regular
C119518,Divya Sharma,user19518@mail.com,Hyderabad,Uttar Pradesh,2021-07-13,New
C119519,Kavya Prakash,user19519@mail.com,Chennai,Karnataka,2023-06-03,New
